dataset,run,step,susceptible,infected,recovered
REQUEST_FOR_DELETION,5,4,6295,2538,1037
REQUEST_FOR_DELETION,5,5,5635,2420,1815
REQUEST_FOR_DELETION,5,6,5178,2112,2580
REQUEST_FOR_DELETION,6,0,9868,2,0
REQUEST_FOR_DELETION,6,1,9867,3,0
REQUEST_FOR_DELETION,6,2,8721,1147,2
REQUEST_FOR_DELETION,6,3,7726,1796,348
REQUEST_FOR_DELETION,6,4,6229,2747,894
REQUEST_FOR_DELETION,6,5,5620,2544,1706
REQUEST_FOR_DELETION,6,6,5484,1902,2484
REQUEST_FOR_DELETION,7,0,9868,2,0
REQUEST_FOR_DELETION,7,1,9868,1,1
REQUEST_FOR_DELETION,7,2,9868,1,1
REQUEST_FOR_DELETION,7,3,9868,1,1
REQUEST_FOR_DELETION,7,4,9868,1,1
REQUEST_FOR_DELETION,7,5,9866,3,1
REQUEST_FOR_DELETION,7,6,9695,172,3
REQUEST_FOR_DELETION,8,0,9868,2,0
REQUEST_FOR_DELETION,8,1,9868,2,0
REQUEST_FOR_DELETION,8,2,9868,1,1
REQUEST_FOR_DELETION,8,3,9868,0,2
REQUEST_FOR_DELETION,8,4,9868,0,2
REQUEST_FOR_DELETION,8,5,9868,0,2
REQUEST_FOR_DELETION,8,6,9868,0,2
REQUEST_FOR_DELETION,9,0,9868,2,0
REQUEST_FOR_DELETION,9,1,9867,2,1
REQUEST_FOR_DELETION,9,2,8314,1555,1
REQUEST_FOR_DELETION,9,3,7113,2326,431
REQUEST_FOR_DELETION,9,4,5646,3108,1116
REQUEST_FOR_DELETION,9,5,4848,2990,2032
REQUEST_FOR_DELETION,9,6,4231,2696,2943
REQUEST_FOR_DELETION,10,0,9868,2,0
REQUEST_FOR_DELETION,10,1,9867,2,1
REQUEST_FOR_DELETION,10,2,8346,1523,1
REQUEST_FOR_DELETION,10,3,7089,2317,464
REQUEST_FOR_DELETION,10,4,5933,2773,1164
REQUEST_FOR_DELETION,10,5,5280,2596,1994
REQUEST_FOR_DELETION,10,6,4823,2279,2768
REQUEST_FOR_DELETION,11,0,9868,2,0
REQUEST_FOR_DELETION,11,1,9868,1,1
REQUEST_FOR_DELETION,11,2,9868,1,1
REQUEST_FOR_DELETION,11,3,9868,1,1
REQUEST_FOR_DELETION,11,4,9868,0,2
REQUEST_FOR_DELETION,11,5,9868,0,2
REQUEST_FOR_DELETION,11,6,9868,0,2
REQUEST_FOR_DELETION,12,0,9868,2,0
REQUEST_FOR_DELETION,12,1,9867,1,2
REQUEST_FOR_DELETION,12,2,8367,1500,3
REQUEST_FOR_DELETION,12,3,7607,1794,469
REQUEST_FOR_DELETION,12,4,6357,2482,1031
REQUEST_FOR_DELETION,12,5,5681,2437,1752
REQUEST_FOR_DELETION,12,6,5234,2126,2510
REQUEST_FOR_DELETION,13,0,9868,2,0
REQUEST_FOR_DELETION,13,1,9868,0,2
REQUEST_FOR_DELETION,13,2,9868,0,2
REQUEST_FOR_DELETION,13,3,9868,0,2
REQUEST_FOR_DELETION,13,4,9868,0,2
REQUEST_FOR_DELETION,13,5,9868,0,2
REQUEST_FOR_DELETION,13,6,9868,0,2
REQUEST_FOR_DELETION,14,0,9868,2,0
REQUEST_FOR_DELETION,14,1,9868,1,1
REQUEST_FOR_DELETION,14,2,9868,1,1
REQUEST_FOR_DELETION,14,3,9868,0,2
REQUEST_FOR_DELETION,14,4,9868,0,2
REQUEST_FOR_DELETION,14,5,9868,0,2
REQUEST_FOR_DELETION,14,6,9868,0,2
REQUEST_FOR_DELETION,15,0,9868,2,0
REQUEST_FOR_DELETION,15,1,9868,1,1
REQUEST_FOR_DELETION,15,2,9868,1,1
REQUEST_FOR_DELETION,15,3,9868,1,1
REQUEST_FOR_DELETION,15,4,9866,3,1
REQUEST_FOR_DELETION,15,5,9708,161,1
REQUEST_FOR_DELETION,15,6,6859,2975,36
REQUEST_FOR_DELETION,16,0,9868,2,0
REQUEST_FOR_DELETION,16,1,9868,2,0
REQUEST_FOR_DELETION,16,2,9867,2,1
REQUEST_FOR_DELETION,16,3,9745,124,1
REQUEST_FOR_DELETION,16,4,6910,2922,38
REQUEST_FOR_DELETION,16,5,6335,2600,935
REQUEST_FOR_DELETION,16,6,6014,2128,1728
REQUEST_FOR_DELETION,17,0,9868,2,0
REQUEST_FOR_DELETION,17,1,9867,3,0
REQUEST_FOR_DELETION,17,2,8302,1568,0
REQUEST_FOR_DELETION,17,3,7076,2291,503
REQUEST_FOR_DELETION,17,4,5615,3039,1216
REQUEST_FOR_DELETION,17,5,4695,3052,2123
REQUEST_FOR_DELETION,17,6,4378,2463,3029
REQUEST_FOR_DELETION,18,0,9868,2,0
REQUEST_FOR_DELETION,18,1,9866,4,0
REQUEST_FOR_DELETION,18,2,7459,2410,1
REQUEST_FOR_DELETION,18,3,6278,2879,713
REQUEST_FOR_DELETION,18,4,5562,2737,1571
REQUEST_FOR_DELETION,18,5,5101,2380,2389
REQUEST_FOR_DELETION,18,6,4960,1817,3093
REQUEST_FOR_DELETION,19,0,9868,2,0
REQUEST_FOR_DELETION,19,1,9867,2,1
REQUEST_FOR_DELETION,19,2,8283,1586,1
REQUEST_FOR_DELETION,19,3,7085,2309,476
REQUEST_FOR_DELETION,19,4,5666,3072,1132
REQUEST_FOR_DELETION,19,5,5089,2720,2061
REQUEST_FOR_DELETION,19,6,4978,2051,2841
REQUEST_FOR_DELETION,20,0,9868,2,0
REQUEST_FOR_DELETION,20,1,9867,2,1
REQUEST_FOR_DELETION,20,2,9746,123,1
REQUEST_FOR_DELETION,20,3,8164,1662,44
REQUEST_FOR_DELETION,20,4,5982,3343,545
REQUEST_FOR_DELETION,20,5,5001,3355,1514
REQUEST_FOR_DELETION,20,6,4838,2487,2545
REQUEST_FOR_DELETION,21,0,9868,2,0
REQUEST_FOR_DELETION,21,1,9867,3,0
REQUEST_FOR_DELETION,21,2,8300,1569,1
REQUEST_FOR_DELETION,21,3,7536,1879,455
REQUEST_FOR_DELETION,21,4,6332,2511,1027
REQUEST_FOR_DELETION,21,5,6051,2030,1789
REQUEST_FOR_DELETION,21,6,5909,1562,2399
REQUEST_FOR_DELETION,22,0,9868,2,0
REQUEST_FOR_DELETION,22,1,9867,1,2
REQUEST_FOR_DELETION,22,2,8324,1544,2
REQUEST_FOR_DELETION,22,3,7181,2225,464
REQUEST_FOR_DELETION,22,4,5707,3062,1101
REQUEST_FOR_DELETION,22,5,5034,2825,2011
REQUEST_FOR_DELETION,22,6,4606,2418,2846
REQUEST_FOR_DELETION,23,0,9868,2,0
REQUEST_FOR_DELETION,23,1,9867,3,0
REQUEST_FOR_DELETION,23,2,8357,1510,3
REQUEST_FOR_DELETION,23,3,7583,1837,450
REQUEST_FOR_DELETION,23,4,6382,2482,1006
REQUEST_FOR_DELETION,23,5,5669,2484,1717
REQUEST_FOR_DELETION,23,6,5169,2198,2503
REQUEST_FOR_DELETION,24,0,9868,2,0
REQUEST_FOR_DELETION,24,1,9867,3,0
REQUEST_FOR_DELETION,24,2,8306,1562,2
REQUEST_FOR_DELETION,24,3,7551,1829,490
REQUEST_FOR_DELETION,24,4,6301,2548,1021
REQUEST_FOR_DELETION,24,5,5690,2409,1771
REQUEST_FOR_DELETION,24,6,5238,2129,2503
REQUEST_FOR_DELETION,25,0,9868,2,0
REQUEST_FOR_DELETION,25,1,9867,3,0
REQUEST_FOR_DELETION,25,2,8295,1574,1
REQUEST_FOR_DELETION,25,3,7034,2369,467
REQUEST_FOR_DELETION,25,4,5676,3000,1194
REQUEST_FOR_DELETION,25,5,4809,2968,2093
REQUEST_FOR_DELETION,25,6,4655,2224,2991
REQUEST_FOR_DELETION,26,0,9868,2,0
REQUEST_FOR_DELETION,26,1,9867,2,1
REQUEST_FOR_DELETION,26,2,8309,1558,3
REQUEST_FOR_DELETION,26,3,7556,1839,475
REQUEST_FOR_DELETION,26,4,6365,2440,1065
REQUEST_FOR_DELETION,26,5,6073,2012,1785
REQUEST_FOR_DELETION,26,6,5879,1575,2416
REQUEST_FOR_DELETION,27,0,9868,2,0
REQUEST_FOR_DELETION,27,1,9867,3,0
REQUEST_FOR_DELETION,27,2,9730,137,3
REQUEST_FOR_DELETION,27,3,8066,1759,45
REQUEST_FOR_DELETION,27,4,6458,2854,558
REQUEST_FOR_DELETION,27,5,6178,2279,1413
REQUEST_FOR_DELETION,27,6,6014,1791,2065
REQUEST_FOR_DELETION,28,0,9868,2,0
REQUEST_FOR_DELETION,28,1,9867,3,0
REQUEST_FOR_DELETION,28,2,8303,1565,2
REQUEST_FOR_DELETION,28,3,7529,1887,454
REQUEST_FOR_DELETION,28,4,6299,2583,988
REQUEST_FOR_DELETION,28,5,6000,2142,1728
REQUEST_FOR_DELETION,28,6,5818,1678,2374
REQUEST_FOR_DELETION,29,0,9868,2,0
REQUEST_FOR_DELETION,29,1,9868,2,0
REQUEST_FOR_DELETION,29,2,9867,3,0
REQUEST_FOR_DELETION,29,3,8318,1551,1
REQUEST_FOR_DELETION,29,4,7572,1825,473
REQUEST_FOR_DELETION,29,5,6430,2379,1061
REQUEST_FOR_DELETION,29,6,5759,2300,1811
REQUEST_FOR_DELETION,30,0,9868,2,0
REQUEST_FOR_DELETION,30,1,9867,3,0
REQUEST_FOR_DELETION,30,2,8721,1149,0
REQUEST_FOR_DELETION,30,3,6331,3207,332
REQUEST_FOR_DELETION,30,4,5186,3400,1284
REQUEST_FOR_DELETION,30,5,4462,3114,2294
REQUEST_FOR_DELETION,30,6,3980,2648,3242
REQUEST_FOR_DELETION,31,0,9868,2,0
REQUEST_FOR_DELETION,31,1,9866,4,0
REQUEST_FOR_DELETION,31,2,8254,1613,3
REQUEST_FOR_DELETION,31,3,6657,2743,470
REQUEST_FOR_DELETION,31,4,5828,2731,1311
REQUEST_FOR_DELETION,31,5,5343,2440,2087
REQUEST_FOR_DELETION,31,6,4995,2053,2822
REQUEST_FOR_DELETION,32,0,9868,2,0
REQUEST_FOR_DELETION,32,1,9868,2,0
REQUEST_FOR_DELETION,32,2,9867,3,0
REQUEST_FOR_DELETION,32,3,8347,1523,0
REQUEST_FOR_DELETION,32,4,7162,2269,439
REQUEST_FOR_DELETION,32,5,5753,3016,1101
REQUEST_FOR_DELETION,32,6,5525,2315,2030
REQUEST_FOR_DELETION,33,0,9868,2,0
REQUEST_FOR_DELETION,33,1,9867,3,0
REQUEST_FOR_DELETION,33,2,8734,1136,0
REQUEST_FOR_DELETION,33,3,7338,2186,346
REQUEST_FOR_DELETION,33,4,5639,3239,992
REQUEST_FOR_DELETION,33,5,4825,3106,1939
REQUEST_FOR_DELETION,33,6,4261,2722,2887
REQUEST_FOR_DELETION,34,0,9868,2,0
REQUEST_FOR_DELETION,34,1,9867,3,0
REQUEST_FOR_DELETION,34,2,8294,1575,1
REQUEST_FOR_DELETION,34,3,6391,2999,480
REQUEST_FOR_DELETION,34,4,5233,3309,1328
REQUEST_FOR_DELETION,34,5,4476,3109,2285
REQUEST_FOR_DELETION,34,6,3908,2705,3257
REQUEST_FOR_DELETION,35,0,9868,2,0
REQUEST_FOR_DELETION,35,1,9867,2,1
REQUEST_FOR_DELETION,35,2,8334,1535,1
REQUEST_FOR_DELETION,35,3,7102,2312,456
REQUEST_FOR_DELETION,35,4,5958,2730,1182
REQUEST_FOR_DELETION,35,5,5314,2554,2002
REQUEST_FOR_DELETION,35,6,4880,2240,2750
REQUEST_FOR_DELETION,36,0,9868,2,0
REQUEST_FOR_DELETION,36,1,9868,2,0
REQUEST_FOR_DELETION,36,2,9868,1,1
REQUEST_FOR_DELETION,36,3,9867,1,2
REQUEST_FOR_DELETION,36,4,8288,1580,2
REQUEST_FOR_DELETION,36,5,7115,2286,469
REQUEST_FOR_DELETION,36,6,5660,3062,1148
REQUEST_FOR_DELETION,37,0,9868,2,0
REQUEST_FOR_DELETION,37,1,9867,2,1
REQUEST_FOR_DELETION,37,2,8319,1548,3
REQUEST_FOR_DELETION,37,3,7506,1878,486
REQUEST_FOR_DELETION,37,4,6332,2509,1029
REQUEST_FOR_DELETION,37,5,5654,2422,1794
REQUEST_FOR_DELETION,37,6,5214,2163,2493
REQUEST_FOR_DELETION,38,0,9868,2,0
REQUEST_FOR_DELETION,38,1,9868,2,0
REQUEST_FOR_DELETION,38,2,9868,1,1
REQUEST_FOR_DELETION,38,3,9868,0,2
REQUEST_FOR_DELETION,38,4,9868,0,2
REQUEST_FOR_DELETION,38,5,9868,0,2
REQUEST_FOR_DELETION,38,6,9868,0,2
REQUEST_FOR_DELETION,39,0,9868,2,0
REQUEST_FOR_DELETION,39,1,9867,3,0
REQUEST_FOR_DELETION,39,2,8343,1525,2
REQUEST_FOR_DELETION,39,3,7619,1791,460
REQUEST_FOR_DELETION,39,4,6368,2532,970
REQUEST_FOR_DELETION,39,5,5667,2512,1691
REQUEST_FOR_DELETION,39,6,5205,2226,2439
REQUEST_FOR_DELETION,40,0,9868,2,0
REQUEST_FOR_DELETION,40,1,9867,3,0
REQUEST_FOR_DELETION,40,2,9744,125,1
REQUEST_FOR_DELETION,40,3,6911,2927,32
REQUEST_FOR_DELETION,40,4,5529,3384,957
REQUEST_FOR_DELETION,40,5,4970,2922,1978
REQUEST_FOR_DELETION,40,6,4578,2465,2827
REQUEST_FOR_DELETION,41,0,9868,2,0
REQUEST_FOR_DELETION,41,1,9867,2,1
REQUEST_FOR_DELETION,41,2,8336,1533,1
REQUEST_FOR_DELETION,41,3,7114,2278,478
REQUEST_FOR_DELETION,41,4,5733,2976,1161
REQUEST_FOR_DELETION,41,5,4848,2975,2047
REQUEST_FOR_DELETION,41,6,4213,2746,2911
REQUEST_FOR_DELETION,42,0,9868,2,0
REQUEST_FOR_DELETION,42,1,9868,1,1
REQUEST_FOR_DELETION,42,2,9867,2,1
REQUEST_FOR_DELETION,42,3,8713,1156,1
REQUEST_FOR_DELETION,42,4,7286,2221,363
REQUEST_FOR_DELETION,42,5,5888,2957,1025
REQUEST_FOR_DELETION,42,6,5241,2706,1923
REQUEST_FOR_DELETION,43,0,9868,2,0
REQUEST_FOR_DELETION,43,1,9868,1,1
REQUEST_FOR_DELETION,43,2,9868,1,1
REQUEST_FOR_DELETION,43,3,9868,0,2
REQUEST_FOR_DELETION,43,4,9868,0,2
REQUEST_FOR_DELETION,43,5,9868,0,2
REQUEST_FOR_DELETION,43,6,9868,0,2
REQUEST_FOR_DELETION,44,0,9868,2,0
REQUEST_FOR_DELETION,44,1,9867,3,0
REQUEST_FOR_DELETION,44,2,8289,1580,1
REQUEST_FOR_DELETION,44,3,6428,2944,498
REQUEST_FOR_DELETION,44,4,5550,2903,1417
REQUEST_FOR_DELETION,44,5,4954,2625,2291
REQUEST_FOR_DELETION,44,6,4581,2226,3063
REQUEST_FOR_DELETION,45,0,9868,2,0
REQUEST_FOR_DELETION,45,1,9867,2,1
REQUEST_FOR_DELETION,45,2,8348,1521,1
REQUEST_FOR_DELETION,45,3,7142,2268,460
REQUEST_FOR_DELETION,45,4,5692,3039,1139
REQUEST_FOR_DELETION,45,5,5133,2730,2007
REQUEST_FOR_DELETION,45,6,4701,2365,2804
REQUEST_FOR_DELETION,46,0,9868,2,0
REQUEST_FOR_DELETION,46,1,9866,4,0
REQUEST_FOR_DELETION,46,2,8263,1606,1
REQUEST_FOR_DELETION,46,3,6330,3021,519
REQUEST_FOR_DELETION,46,4,5933,2527,1410
REQUEST_FOR_DELETION,46,5,5701,2001,2168
REQUEST_FOR_DELETION,46,6,5569,1508,2793
REQUEST_FOR_DELETION,47,0,9868,2,0
REQUEST_FOR_DELETION,47,1,9867,1,2
REQUEST_FOR_DELETION,47,2,8318,1550,2
REQUEST_FOR_DELETION,47,3,7134,2227,509
REQUEST_FOR_DELETION,47,4,5691,3004,1175
REQUEST_FOR_DELETION,47,5,5189,2619,2062
REQUEST_FOR_DELETION,47,6,5041,1991,2838
REQUEST_FOR_DELETION,48,0,9868,2,0
REQUEST_FOR_DELETION,48,1,9868,2,0
REQUEST_FOR_DELETION,48,2,9867,3,0
REQUEST_FOR_DELETION,48,3,8332,1537,1
REQUEST_FOR_DELETION,48,4,7132,2262,476
REQUEST_FOR_DELETION,48,5,5682,3047,1141
REQUEST_FOR_DELETION,48,6,4851,2947,2072
REQUEST_FOR_DELETION,49,0,9868,2,0
REQUEST_FOR_DELETION,49,1,9867,3,0
REQUEST_FOR_DELETION,49,2,8317,1552,1
REQUEST_FOR_DELETION,49,3,6872,2539,459
REQUEST_FOR_DELETION,49,4,5951,2685,1234
REQUEST_FOR_DELETION,49,5,5406,2461,2003
REQUEST_FOR_DELETION,49,6,5016,2111,2743
REQUEST_FOR_DELETION,50,0,9868,2,0
REQUEST_FOR_DELETION,50,1,9867,3,0
REQUEST_FOR_DELETION,50,2,8310,1560,0
REQUEST_FOR_DELETION,50,3,7103,2300,467
REQUEST_FOR_DELETION,50,4,5711,2969,1190
REQUEST_FOR_DELETION,50,5,4846,2990,2034
REQUEST_FOR_DELETION,50,6,4309,2649,2912
REQUEST_FOR_DELETION,51,0,9868,2,0
REQUEST_FOR_DELETION,51,1,9868,1,1
REQUEST_FOR_DELETION,51,2,9867,1,2
REQUEST_FOR_DELETION,51,3,8298,1570,2
REQUEST_FOR_DELETION,51,4,7100,2270,500
REQUEST_FOR_DELETION,51,5,5985,2679,1206
REQUEST_FOR_DELETION,51,6,5408,2492,1970
REQUEST_FOR_DELETION,52,0,9868,2,0
REQUEST_FOR_DELETION,52,1,9867,3,0
REQUEST_FOR_DELETION,52,2,8328,1541,1
REQUEST_FOR_DELETION,52,3,7529,1905,436
REQUEST_FOR_DELETION,52,4,6379,2496,995
REQUEST_FOR_DELETION,52,5,5757,2379,1734
REQUEST_FOR_DELETION,52,6,5248,2161,2461
REQUEST_FOR_DELETION,53,0,9868,2,0
REQUEST_FOR_DELETION,53,1,9867,1,2
REQUEST_FOR_DELETION,53,2,9804,64,2
REQUEST_FOR_DELETION,53,3,7074,2777,19
REQUEST_FOR_DELETION,53,4,5671,3332,867
REQUEST_FOR_DELETION,53,5,5142,2873,1855
REQUEST_FOR_DELETION,53,6,4756,2361,2753
REQUEST_FOR_DELETION,54,0,9868,2,0
REQUEST_FOR_DELETION,54,1,9867,2,1
REQUEST_FOR_DELETION,54,2,8356,1512,2
REQUEST_FOR_DELETION,54,3,7082,2302,486
REQUEST_FOR_DELETION,54,4,5670,3051,1149
REQUEST_FOR_DELETION,54,5,4815,3006,2049
REQUEST_FOR_DELETION,54,6,4202,2717,2951
REQUEST_FOR_DELETION,55,0,9868,2,0
REQUEST_FOR_DELETION,55,1,9868,1,1
REQUEST_FOR_DELETION,55,2,9868,0,2
REQUEST_FOR_DELETION,55,3,9868,0,2
REQUEST_FOR_DELETION,55,4,9868,0,2
REQUEST_FOR_DELETION,55,5,9868,0,2
REQUEST_FOR_DELETION,55,6,9868,0,2
REQUEST_FOR_DELETION,56,0,9868,2,0
REQUEST_FOR_DELETION,56,1,9867,3,0
REQUEST_FOR_DELETION,56,2,9734,135,1
REQUEST_FOR_DELETION,56,3,7983,1841,46
REQUEST_FOR_DELETION,56,4,5900,3381,589
REQUEST_FOR_DELETION,56,5,4986,3285,1599
REQUEST_FOR_DELETION,56,6,4861,2421,2588
REQUEST_FOR_DELETION,57,0,9868,2,0
REQUEST_FOR_DELETION,57,1,9867,3,0
REQUEST_FOR_DELETION,57,2,8336,1533,1
REQUEST_FOR_DELETION,57,3,7112,2323,435
REQUEST_FOR_DELETION,57,4,5988,2775,1107
REQUEST_FOR_DELETION,57,5,5707,2265,1898
REQUEST_FOR_DELETION,57,6,5572,1744,2554
REQUEST_FOR_DELETION,58,0,9868,2,0
REQUEST_FOR_DELETION,58,1,9867,3,0
REQUEST_FOR_DELETION,58,2,8287,1583,0
REQUEST_FOR_DELETION,58,3,7112,2295,463
REQUEST_FOR_DELETION,58,4,5671,3085,1114
REQUEST_FOR_DELETION,58,5,5188,2671,2011
REQUEST_FOR_DELETION,58,6,5059,2008,2803
REQUEST_FOR_DELETION,59,0,9868,2,0
REQUEST_FOR_DELETION,59,1,9868,2,0
REQUEST_FOR_DELETION,59,2,9867,2,1
REQUEST_FOR_DELETION,59,3,8272,1597,1
REQUEST_FOR_DELETION,59,4,7098,2297,475
REQUEST_FOR_DELETION,59,5,5886,2842,1142
REQUEST_FOR_DELETION,59,6,5206,2660,2004
REQUEST_FOR_DELETION,60,0,9868,2,0
REQUEST_FOR_DELETION,60,1,9867,1,2
REQUEST_FOR_DELETION,60,2,9718,149,3
REQUEST_FOR_DELETION,60,3,8022,1796,52
REQUEST_FOR_DELETION,60,4,5959,3295,616
REQUEST_FOR_DELETION,60,5,5006,3315,1549
REQUEST_FOR_DELETION,60,6,4326,2988,2556
REQUEST_FOR_DELETION,61,0,9868,2,0
REQUEST_FOR_DELETION,61,1,9867,3,0
REQUEST_FOR_DELETION,61,2,8299,1571,0
REQUEST_FOR_DELETION,61,3,7180,2213,477
REQUEST_FOR_DELETION,61,4,5991,2705,1174
REQUEST_FOR_DELETION,61,5,5316,2572,1982
REQUEST_FOR_DELETION,61,6,4862,2241,2767
REQUEST_FOR_DELETION,62,0,9868,2,0
REQUEST_FOR_DELETION,62,1,9867,3,0
REQUEST_FOR_DELETION,62,2,9737,132,1
REQUEST_FOR_DELETION,62,3,7024,2811,35
REQUEST_FOR_DELETION,62,4,6010,2979,881
REQUEST_FOR_DELETION,62,5,5491,2523,1856
REQUEST_FOR_DELETION,62,6,5093,2134,2643
REQUEST_FOR_DELETION,63,0,9868,2,0
REQUEST_FOR_DELETION,63,1,9867,3,0
REQUEST_FOR_DELETION,63,2,9721,149,0
REQUEST_FOR_DELETION,63,3,6875,2952,43
REQUEST_FOR_DELETION,63,4,5509,3450,911
REQUEST_FOR_DELETION,63,5,4689,3234,1947
REQUEST_FOR_DELETION,63,6,4082,2889,2899
REQUEST_FOR_DELETION,64,0,9868,2,0
REQUEST_FOR_DELETION,64,1,9867,2,1
REQUEST_FOR_DELETION,64,2,8330,1538,2
REQUEST_FOR_DELETION,64,3,7078,2327,465
REQUEST_FOR_DELETION,64,4,5623,3129,1118
REQUEST_FOR_DELETION,64,5,4787,3054,2029
REQUEST_FOR_DELETION,64,6,4385,2559,2926
REQUEST_FOR_DELETION,65,0,9868,2,0
REQUEST_FOR_DELETION,65,1,9868,2,0
REQUEST_FOR_DELETION,65,2,9868,1,1
REQUEST_FOR_DELETION,65,3,9868,1,1
REQUEST_FOR_DELETION,65,4,9868,1,1
REQUEST_FOR_DELETION,65,5,9868,0,2
REQUEST_FOR_DELETION,65,6,9868,0,2
REQUEST_FOR_DELETION,66,0,9868,2,0
REQUEST_FOR_DELETION,66,1,9867,1,2
REQUEST_FOR_DELETION,66,2,8756,1111,3
REQUEST_FOR_DELETION,66,3,7814,1713,343
REQUEST_FOR_DELETION,66,4,6338,2695,837
REQUEST_FOR_DELETION,66,5,5697,2510,1663
REQUEST_FOR_DELETION,66,6,5276,2210,2384
REQUEST_FOR_DELETION,67,0,9868,2,0
REQUEST_FOR_DELETION,67,1,9864,6,0
REQUEST_FOR_DELETION,67,2,7321,2548,1
REQUEST_FOR_DELETION,67,3,5783,3292,795
REQUEST_FOR_DELETION,67,4,4861,3214,1795
REQUEST_FOR_DELETION,67,5,4431,2690,2749
REQUEST_FOR_DELETION,67,6,4337,1984,3549
REQUEST_FOR_DELETION,68,0,9868,2,0
REQUEST_FOR_DELETION,68,1,9867,1,2
REQUEST_FOR_DELETION,68,2,8304,1564,2
REQUEST_FOR_DELETION,68,3,7102,2284,484
REQUEST_FOR_DELETION,68,4,5603,3096,1171
REQUEST_FOR_DELETION,68,5,4746,2987,2137
REQUEST_FOR_DELETION,68,6,4120,2721,3029
REQUEST_FOR_DELETION,69,0,9868,2,0
REQUEST_FOR_DELETION,69,1,9867,1,2
REQUEST_FOR_DELETION,69,2,9797,70,3
REQUEST_FOR_DELETION,69,3,7099,2747,24
REQUEST_FOR_DELETION,69,4,6072,2969,829
REQUEST_FOR_DELETION,69,5,5805,2304,1761
REQUEST_FOR_DELETION,69,6,5665,1750,2455
REQUEST_FOR_DELETION,70,0,9868,2,0
REQUEST_FOR_DELETION,70,1,9868,2,0
REQUEST_FOR_DELETION,70,2,9867,3,0
REQUEST_FOR_DELETION,70,3,8318,1552,0
REQUEST_FOR_DELETION,70,4,6483,2913,474
REQUEST_FOR_DELETION,70,5,5741,2770,1359
REQUEST_FOR_DELETION,70,6,5473,2171,2226
REQUEST_FOR_DELETION,71,0,9868,2,0
REQUEST_FOR_DELETION,71,1,9868,2,0
REQUEST_FOR_DELETION,71,2,9866,3,1
REQUEST_FOR_DELETION,71,3,8666,1201,3
REQUEST_FOR_DELETION,71,4,7784,1738,348
REQUEST_FOR_DELETION,71,5,6224,2789,857
REQUEST_FOR_DELETION,71,6,5624,2544,1702
REQUEST_FOR_DELETION,72,0,9868,2,0
REQUEST_FOR_DELETION,72,1,9867,3,0
REQUEST_FOR_DELETION,72,2,8280,1589,1
REQUEST_FOR_DELETION,72,3,7094,2295,481
REQUEST_FOR_DELETION,72,4,5699,3022,1149
REQUEST_FOR_DELETION,72,5,4843,2925,2102
REQUEST_FOR_DELETION,72,6,4233,2644,2993
REQUEST_FOR_DELETION,73,0,9868,2,0
REQUEST_FOR_DELETION,73,1,9865,5,0
REQUEST_FOR_DELETION,73,2,7425,2443,2
REQUEST_FOR_DELETION,73,3,6216,2924,730
REQUEST_FOR_DELETION,73,4,5581,2702,1587
REQUEST_FOR_DELETION,73,5,5127,2333,2410
REQUEST_FOR_DELETION,73,6,4842,1882,3146
REQUEST_FOR_DELETION,74,0,9868,2,0
REQUEST_FOR_DELETION,74,1,9868,2,0
REQUEST_FOR_DELETION,74,2,9868,1,1
REQUEST_FOR_DELETION,74,3,9867,2,1
REQUEST_FOR_DELETION,74,4,8323,1545,2
REQUEST_FOR_DELETION,74,5,7592,1816,462
REQUEST_FOR_DELETION,74,6,6432,2402,1036
REQUEST_FOR_DELETION,75,0,9868,2,0
REQUEST_FOR_DELETION,75,1,9867,1,2
REQUEST_FOR_DELETION,75,2,8273,1595,2
REQUEST_FOR_DELETION,75,3,7116,2267,487
REQUEST_FOR_DELETION,75,4,5631,3080,1159
REQUEST_FOR_DELETION,75,5,5152,2659,2059
REQUEST_FOR_DELETION,75,6,4789,2233,2848
REQUEST_FOR_DELETION,76,0,9868,2,0
REQUEST_FOR_DELETION,76,1,9868,2,0
REQUEST_FOR_DELETION,76,2,9868,2,0
REQUEST_FOR_DELETION,76,3,9867,2,1
REQUEST_FOR_DELETION,76,4,9797,71,2
REQUEST_FOR_DELETION,76,5,7022,2827,21
REQUEST_FOR_DELETION,76,6,5567,3451,852
REQUEST_FOR_DELETION,77,0,9868,2,0
REQUEST_FOR_DELETION,77,1,9868,2,0
REQUEST_FOR_DELETION,77,2,9868,1,1
REQUEST_FOR_DELETION,77,3,9868,1,1
REQUEST_FOR_DELETION,77,4,9868,1,1
REQUEST_FOR_DELETION,77,5,9867,2,1
REQUEST_FOR_DELETION,77,6,9733,135,2
REQUEST_FOR_DELETION,78,0,9868,2,0
REQUEST_FOR_DELETION,78,1,9868,2,0
REQUEST_FOR_DELETION,78,2,9867,3,0
REQUEST_FOR_DELETION,78,3,9721,147,2
REQUEST_FOR_DELETION,78,4,6994,2840,36
REQUEST_FOR_DELETION,78,5,6024,2942,904
REQUEST_FOR_DELETION,78,6,5472,2567,1831
REQUEST_FOR_DELETION,79,0,9868,2,0
REQUEST_FOR_DELETION,79,1,9866,3,1
REQUEST_FOR_DELETION,79,2,8280,1587,3
REQUEST_FOR_DELETION,79,3,6801,2606,463
REQUEST_FOR_DELETION,79,4,5929,2645,1296
REQUEST_FOR_DELETION,79,5,5353,2425,2092
